application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles
1020587,['Field Assistant'],0.201855689287185,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'software and web developer'}",REJECT_BOTTOM_20
1020588,"['Web Developer | Frontend Development, Backend Development', 'Full Stack Developer | Front-end Development, Back-end Development', 'Full Stack Web Developer | JavaScript, Angular, Node.js, NestJS, MySQL']",0.472579568624496,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Admin/ Accounts Assistant  '}",ACCEPT_70_TO_100
1020591,"['Frontend Engineer', 'Full Stack Engineer and mobile Engineer', 'Mobile Engineer', 'Full Stack Engineer', 'Frontend Engineer', 'Lead Mobile Engineer', 'Lead Frontend Engineer']",0.115051858127117,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Summer Internship'}",REJECT_20_TO_50
1020599,"['Intern', 'Software Engineer', 'Software Engineering Lead', 'Lead Mobile Apps Developer', 'Lead Back End Engineer', 'Board Member']",0.28088694810867304,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Data Annotator'}",REJECT_20_TO_50
1020564,['cyprus institute'],0.20986518263816803,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Business Consultant'}",ACCEPT_70_TO_100
1020570,"['ag human resources manager', 'promoted to executive assistant to group directors and group human resources officer']",0.263893187046051,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer'}",REJECT_50_TO_70
1020569,"['Sales and Travel Consultant', 'Assistant Manager - Office Administration & Procurement ', 'Learning & Education Lead - East Market Area', 'Human Resource Business Partner ', 'Lead Consultant', 'HR Operations Manager']",0.21096806228160803,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Mobile and Web App developer'}",REJECT_20_TO_50
1020574,"['Rotating Accountant', 'Senior Accountant', 'Finance Manager']",0.48576354980468706,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'IT Intern'}",REJECT_50_TO_70
1020578,['Sales Consultant'],0.10661055147647801,"{'data': {'extra': None, 'state': 'victoria', 'country': 'AU'}, 'most_recent_title': 'senior manager'}",REJECT_BOTTOM_20
1020589,"['Web Developer | Frontend Development, Backend Development', 'Full Stack Developer | Front-end Development, Back-end Development', 'Full Stack Web Developer | JavaScript, Angular, Node.js, NestJS, MySQL']",0.18196108937263403,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Drive/Software Test Engineer'}",REJECT_50_TO_70
1020590,"['Frontend Engineer', 'Full Stack Engineer and mobile Engineer', 'Mobile Engineer', 'Full Stack Engineer', 'Frontend Engineer', 'Lead Mobile Engineer', 'Lead Frontend Engineer']",0.451891243457794,"{'data': {'extra': None, 'state': None, 'country': 'TZ'}, 'most_recent_title': 'Junior Software Engineer'}",ACCEPT_70_TO_100
1020566,"['Junior Consultant/IT Support', 'Senior Web Developer|UI/UX Designer', 'Graphic Designer | Junior Software Developer', 'Software Engineer/Product Manager', 'Junior Software Engineer', 'Back End Developer', 'Front-end Development Instructor', 'Full Stack Engineer(front-end heavy)']",0.418927133083343,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Digital Content'}",REJECT_20_TO_50
1020573,"['Software Developer', 'Software Engineer Intern', 'Software Engineer', 'Software Engineer']",0.257883012294769,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Itax Volunteer'}",REJECT_BOTTOM_20
1020576,"['Senior Frontend Engineer', 'Front-end Engineer & Co-Founder', 'Lead Fronted Engineer', 'Software Developer', 'Senior Software Engineer']",0.546558141708374,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Investment manager-property'}",ACCEPT_70_TO_100
1020582,"['Frontend Developer', 'Frontend Engineer', 'Frontend React Developer', 'Frontend Developer', 'Frontend Engineer', 'FullStack Engineer', 'Software Engineer']",0.35092344880104004,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'consultant intern'}",REJECT_BOTTOM_20
1020581,['business development consultant'],0.276931345462799,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Human Resources Manager'}",REJECT_50_TO_70
1020584,"['Junior Software Engineer -  Frontend ', 'Software Engineer - Frontend', 'Software Engineer - Frontend', 'Software Engineer - Frontend', 'Software Engineer II ']",0.404612720012664,"{'data': {'extra': None, 'state': 'east kalimantan', 'country': 'ID'}, 'most_recent_title': 'senior purchase executive'}",ACCEPT_70_TO_100
1020600,"['Intern', 'Software Engineer', 'Software Engineering Lead', 'Lead Mobile Apps Developer', 'Lead Back End Engineer', 'Board Member']",0.370829939842224,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance levy Attachee'}",REJECT_20_TO_50
1020571,"['Software Developer', 'Android/IOS developer', 'Back End Developer', 'Full Stack Developer', 'Android/IOS developer']",0.14280778169631902,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer I'}",REJECT_20_TO_50
1020585,"['Junior Software Engineer -  Frontend ', 'Software Engineer - Frontend', 'Software Engineer - Frontend', 'Software Engineer - Frontend', 'Software Engineer II ']",0.44267821311950606,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Computer Services Support, Networking and Security Intern'}",REJECT_50_TO_70
1020696,"['Junior Software Developer', 'Midle Level Software Developer', 'Software Developer', 'Senior Software Developer']",0.46668231487274103,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accounts Assistant'}",ACCEPT_70_TO_100
1020697,"['Management Trainee', 'Business Research Analyst', 'Investment and Financial Analyst', 'Digital Business Analyst', 'Lead - Research and Development', 'Lead - Data Analytics, Business Research, Product Development & Management, Digital Transformation']",0.402740180492401,"{'data': {'extra': None, 'state': 'North Carolina', 'country': 'us'}, 'most_recent_title': 'Assistant Project Manager '}",REJECT_20_TO_50
1020811,"['Financial Analyst', 'Financial Analyst', 'Senior Financial Analyst', 'Senior Financial Analyst', 'Fund Manager', 'Chief Investment Officer']",0.39188796281814503,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Information officer intern'}",ACCEPT_70_TO_100
1020841,['product quality project manager'],0.20998337864875702,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accountant'}",REJECT_50_TO_70
1020583,['gestor adminÃ strativo e financeiro'],0.16999620199203402,"{'data': {'extra': None, 'state': 'Maharashtra', 'country': 'IN'}, 'most_recent_title': 'Marketing Support Customer Service'}",REJECT_BOTTOM_20
1020592,"['Full-stack Developer', 'IT Support Intern ', 'Full Stack Developer', 'Full Stack Developer', 'Lead (Flutter) Mobile Developer', 'Full-stack Developer']",0.37656360864639205,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Sales Team Lead'}",ACCEPT_70_TO_100
1020597,"['Community service', 'Project Coordinator', 'Account Manager', 'Account Management and Customer Support ', 'Volunteer', 'Account Executive']",0.254207164049148,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Counsellor and PhD Researcher'}",REJECT_20_TO_50
1020604,"['Information System Support', 'Mobile Developer Intern', 'Android Developer Intern', 'Intern in Data Analyst', 'System Developer intern', 'Software Developer(Intern)', 'Information Technology(IT) Consultant', 'Backend Engineer', 'Software Developer', 'Back End Developer', 'Backend Engineer', 'Back End Developer']",0.07789491117000501,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Inbound & Inventory Manager'}",REJECT_BOTTOM_20
1020608,"['Information Technology Officer', 'Software Developer', 'Back End Developer']",0.22601257264614102,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Articles Clerk'}",REJECT_BOTTOM_20
1020607,"['FUND TRANSFER OFFICER', 'GROUP HEAD FINANCE & ADMIN']",0.23505207896232602,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Human Resource Manager'}",REJECT_20_TO_50
1020620,"['Intern', 'Apps Developer', 'Web Engineer', 'Developer', 'Senior Software Development Engineer ', 'Supervisory Senior Software developer', 'Supervisory Senior Software Engineer', 'Supervisory Senior Software Developer', 'Software Engineer', 'Software Engineer', 'Senior Software Engineer']",0.25010147690773005,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Accountant'}",REJECT_BOTTOM_20
1020624,['sales specialist'],0.130162209272384,"{'data': {'extra': None, 'state': 'dakar', 'country': 'SN'}, 'most_recent_title': 'recherche et dÃ veloppement'}",REJECT_BOTTOM_20
1020628,"['Student Architect', 'Part- time Lecturer', 'Graduate Architect', 'Graduate Architect', 'Lecturer- Tutorial Fellow', 'Architect & Affordable Housing Lead', 'Aspen New Voices Fellow 2020', 'Founding Executive Director', 'Mandela Washington Fellow-2023', 'Member Board of Directors', 'Graduate Research Assistant']",0.30190083384513805,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Founder'}",REJECT_50_TO_70
1020612,"['Software Developer Internship', 'Software Developer', 'Software Developer', 'Senior Software Engineer', 'Software Engineer', 'Software Engineer']",0.39841091632843,"{'data': {'extra': None, 'state': 'Dakar Region', 'country': 'SN'}, 'most_recent_title': 'Coordinateur des interventions de dépannage automobile,manager commercial'}",REJECT_20_TO_50
1020614,"['Senior Technical Consultant', 'Technical Consultant', 'Senior System Analyst', 'Senior Software Engineer Technical Lead', 'CVM Software Engineer']",0.258671164512634,"{'data': {'extra': None, 'state': None, 'country': 'ZW'}, 'most_recent_title': 'Molecular Biologist'}",REJECT_BOTTOM_20
1020618,"['senior software engineer', 'it intern', 'assistant progammer', 'software developer', 'senior software developer']",0.3030486702919,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Project Buyer-Warehouse and Logistics Team Leader    '}",REJECT_50_TO_70
1020621,"['Financial Services Consultant', 'Functional Specialist', 'Senior Solutions Architect', 'Deputy Head Of Department', 'Head of Microsoft Products', 'Senior Product Manager', 'Health and well-being', 'Head of Product']",0.37208473682403503,"{'data': {'extra': None, 'state': 'Haryana', 'country': 'IN'}, 'most_recent_title': 'Executive'}",REJECT_20_TO_50
1020623,"['Software Engineering Intern', 'Software Engineer', 'Software Engineer', 'Senior Software Engineer']",0.31006026268005304,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Marketing Team'}",ACCEPT_70_TO_100
1020626,"['Technical Support - E-learning Department', 'Software Development Intern', 'Software Developer', 'Ruby on Rails Engineer', 'Software Engineer', 'Software Developer']",0.42164236307144104,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Frontend Engineer'}",REJECT_50_TO_70
1020627,"['Regional Sales Manager', 'Electronic Medical Recorder (EMR) team Lead Zamfara,', 'AFRICA SALES MANAGER AT BEEBEEJUMP INTERNATIONAL LIMITED']",0.545161962509155,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Developer Intern'}",ACCEPT_70_TO_100
1020819,['Chemical Engineering Intern'],0.16418220102787,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Account Executive/Copywriter'}",REJECT_20_TO_50
1020613,"['Senior Technical Consultant', 'Technical Consultant', 'Senior System Analyst', 'Senior Software Engineer Technical Lead', 'CVM Software Engineer']",0.35302329063415505,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'intern'}",REJECT_BOTTOM_20
1020616,"['Intern', 'Web Developer', 'Software Engineer', 'Senior Software Engineer / Integration Chapter Lead']",0.261147409677505,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Intern'}",REJECT_BOTTOM_20
1020617,"['IT Support Specialist', 'Information Technology Officer', 'Web Developer', 'Applications Developer', 'Back End Developer', 'Full Stack Engineer', 'Senior Dotnet Developer', 'Software Developer Consultant ', 'Snr. .NET Developer', 'Full Stack Developer']",0.30462422966957003,"{'data': {'extra': None, 'state': None, 'country': 'BH'}, 'most_recent_title': 'Research Assistant at Faculty of Engineer'}",REJECT_50_TO_70
1020619,"['head of governance, policies, human rights', 'country strategy plan assistant', 'natural hazards and and disasters risk reduction manager', 'university teacher', 'lecturer and community development and environment centre coordinator', 'consultant senior', 'consultant senior', 'consultant senior', 'consultant senior', 'consultant senior', 'consultant senior', 'international partnerships development, fundraising, lobby and advocacy expert', 'consultant senior', 'university teacher', 'consultant senior', 'consultant senior', 'consultant senior', 'national governance coordinator and programme manager - leading the change programme', 'consultant senior']",0.353795170783996,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'UNIT ACCOUNTANT'}",ACCEPT_70_TO_100
1020625,"['Network Operations Center', 'Cyber Security Mentee', 'Cloud Engineer']",0.253100216388702,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Computer Hardware Engineer'}",REJECT_50_TO_70
1020629,"['Research Assistant at Faculty of Engineer', 'Java developer at ITE in Mansoura', 'Software Enginneer', 'Java Software Developer', 'Senior Java Software Developer', 'Senior Java Developer', 'Software Technical Lead']",0.48741900920867903,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Graduate Technical Intern'}",ACCEPT_70_TO_100
1020631,"['Software Developer', 'Developer / Mobile Strategist', 'Software Developer', 'Frontend Developer', 'Technical Lead']",0.312929809093475,"{'data': {'extra': None, 'state': None, 'country': 'MZ'}, 'most_recent_title': 'Treasury & Risk Manager'}",REJECT_20_TO_50
1020638,"['Freelance Fullstack Developer', 'Backend Developer and Site Reliability Engineer', 'Freelance Software Engineer | SRE | DevOps Engineer', 'Software Reviewer', 'DevOps | SRE Consultant', 'Python Code Validator', 'Preferred Freelancer(DevOps Engineer | SRE | Python Backend Engineer)', 'DevOps Infrastructure Engineer', 'Senior Site Reliability Engineer', 'Preferred Freelancer (Senior Site Reliability Engineer | Senior DevOps Infrastructure Engineer)', 'DevOps Infrastructure Engineer Consultant']",0.41296911239624,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'key account sales manager'}",ACCEPT_70_TO_100
1020639,"['Campus Ambassador', 'Computer Forensic Analyst']",0.097091898322105,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'za'}, 'most_recent_title': 'Area Manager'}",REJECT_BOTTOM_20
1020632,"['internship | financial institution', 'junior | international tax consultant', 'experienced junior | international tax consultant', 'senior credit analyst | retail credit', 'senior credit officer -leasing company', 'assistant manager | credit risk department']",0.31588241457939104,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'project administrator -procurement'}",REJECT_20_TO_50
1020633,"['Sales Representative', 'Sales and Marketing Trainee(Internship)', 'Product Ambassador - Dealfish East Africa (now OLX)', 'General Category Manager - Dealfish East Africa (now OLX)', 'Category Manager - General and Real Estate', 'User Insights Manager', 'Head of Strategy & Customer Growth - Consultant ', 'Management Consultant & User Insights Analyst - Classifieds', 'Regional Head- East Africa - Consultant', 'Founder and CEO ', 'Startup consultant , Tech Investment Due diligence & investor - Africa ', 'Global Head of Logistics & Supply Chain Special Projects ', 'CEO & Co-Founder']",0.191301494836807,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Direct Sales Representative'}",REJECT_20_TO_50
1020642,"['Field Supervisor', 'Community Development Officer', 'Field Officer', 'Field Extension Officer', 'Project Manager']",0.17287340760231001,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance Trainee'}",REJECT_BOTTOM_20
1020645,"['Corporate Account Executive', 'Business Development Specialist', 'Business Development Manager', 'Supply Operations', 'E-commerce Operations Specialist - BOLT - Digital ']",0.252919316291809,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Investments clerk'}",REJECT_BOTTOM_20
1020649,"['Founder', 'Managing Director', 'Co-Founder and CEO', 'Chief Executive Officer']",0.33221167325973505,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accountant'}",ACCEPT_70_TO_100
1019822,['Web Developer'],0.143372952938079,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'accountant'}",REJECT_20_TO_50
1020461,"['Supervisor', 'Mechanical Engineer']",0.272151559591293,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'emea business partner compliance'}",REJECT_20_TO_50
1020515,"['Telesales Representative', 'Graduate Intern', 'Account Assistant', 'Associate']",0.202918887138366,"{'data': {'extra': None, 'state': None, 'country': 'NE'}, 'most_recent_title': 'training specialist'}",REJECT_20_TO_50
1020637,"['Credit Underwriting Executive', 'Area Credit & Collections Manager', 'Area Manager, Credit, Collections & Risk Containment Unit', 'AVP - Regional Manager, EWS,Collections & Recoveries', 'Asst Vice President - Credit Risk Management', 'Head Collections Risk Strategy, Africa and Middle East', 'Sr Vice President', 'Senior Management Consultant', 'Head Credit Risk', 'Associate Director, Risk and Regulatory Practice']",0.672054767608642,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Registration Clerk/Presiding Officer/Voter Facilitator'}",ACCEPT_70_TO_100
1020216,"['Communications Manager', 'Youth Advocate', 'Android Developer Apprentice', 'Technical Mentor Apprentice']",0.103387489914894,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Graduate Trainee'}",REJECT_BOTTOM_20
1020652,"['Data Analyst Attaché ', 'Data Analyst Attaché ', 'Data Science Intern, Smart Academy ']",0.19479396939277602,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Sage ACCPAC ERP / Financial Systems Consultant '}",REJECT_50_TO_70
1020655,"['Facilities Intern Engineer', 'High Horsepower Engineering Intern', 'Projects Officer', 'Partnerships Associate', 'Research Assistant', 'Co-Founder', 'Go-To-Market Manager', 'Fundraising and Partnerships Associate', 'Business & Field Operations Lead', 'Sector Lead - Infrastructure', 'Program Manager - Technology and Infrastructure']",0.455764383077621,"{'data': {'extra': None, 'state': 'Akwa Ibom State', 'country': 'NG'}, 'most_recent_title': 'Chief Executive Officer'}",ACCEPT_70_TO_100
1020662,"['Brand Manager', 'Divisional Sales Manager', 'Sales Director', 'General Manager -Circulation & Distribution', 'Country General Manager ', 'Chairman Of The Board and Regional Managing Director ', 'Regional Managing Director', 'Customer Response Team -CRT/Commercial  Director ', 'Growth and Development Partner ']",0.17110940814018202,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Clinical Laboratory Scientist'}",REJECT_50_TO_70
1020663,"['Chief Executive Officer', 'Chief Technology Officer', 'Full-stack Development Instructor']",0.280830442905426,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Business Process Administrator'}",REJECT_BOTTOM_20
1020667,"['Information Technology Support Officer', 'Incubatee', 'Nairobi Design Thinking School', 'Web Developer', 'Product Manager', 'Lead Technical Consultant']",0.33010038733482305,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Human Resource Manager'}",ACCEPT_70_TO_100
1020668,"['Information Technology Support Officer', 'Incubatee', 'Nairobi Design Thinking School', 'Web Developer', 'Product Manager', 'Lead Technical Consultant']",0.261492431163787,"{'data': {'extra': None, 'state': 'Telangana', 'country': 'IN'}, 'most_recent_title': 'Executive Engineer'}",REJECT_BOTTOM_20
1020669,"['Auditor', 'Audit Semi Senior']",0.511890411376953,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Laboratory Technologist'}",REJECT_50_TO_70
1020820,"['Sub county data officer.', 'Student Internship', 'Data Analyst', 'Data Entry Operator', 'Data Science Intern']",0.172197312116622,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Junior Software Developer'}",REJECT_20_TO_50
1020328,"['Information Technology Intern', 'Graduate Trainee - Business Development (ERP)', 'Business Development Executive (BIDs)', 'Account Manager - ICT', 'Business Development Manager', 'Data Scientist Trainee', 'Independent Enterprise Consultant', 'Data Science Fellow', 'Data Scientist - Growth & Product Analytics', 'Data Science Mentor']",0.28278774023056,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Program Officer'}",REJECT_50_TO_70
1020656,"['Loan monitoring Officer, Risk Management', 'Credit Admin.& Compliance Officer, Risk Management.', 'Credit Risk Analyst', 'Predictive Analyst (Risk Management)', 'Credit Control/Predictive Risk Officer', 'Head Of Risk Management', 'Team Lead Retail Credit Risk & Portfolio Management']",0.646495342254638,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'regional sales agronomist-nyanza'}",ACCEPT_70_TO_100
1020657,"['FRONT DESK OFFICER', 'ACCOUNT OFFICER', 'Senior Finance Executive', 'Senior Finance Executive', 'Financial Accountant', 'Head Finance and Accounts']",0.442604452371597,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Senior Accountant'}",ACCEPT_70_TO_100
1020660,"['Public Health Officer', 'Controle de qualidade', 'Assistente de projetos', 'Research Regulatory Officer ', 'Research Study Coordinator ']",0.154175966978073,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'SENIOR CASHIER and STORES SUPERVISOR'}",REJECT_BOTTOM_20
1020661,"['Software Engineer', 'Software Engineer', 'Senior PHP Developer']",0.35808700323104803,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Sales Marketing Consultant'}",REJECT_50_TO_70
1019706,['Volunteer intern '],0.186891585588455,"{'data': {'extra': None, 'state': 'Texas', 'country': 'US'}, 'most_recent_title': 'Purchasing Manager and Sales Executive'}",REJECT_50_TO_70
1019713,"['Research Assistant', 'Data Analyst', 'Research Analyst', 'Research Analyst Unit Lead']",0.388840973377227,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Warehouses & Logistics Manager/ Supply Chain Manager'}",ACCEPT_70_TO_100
1020674,"['Senior Loan Officer', 'Credit TEAM Lead']",0.628838539123535,"{'data': {'extra': None, 'state': 'Ogun State', 'country': 'NG'}, 'most_recent_title': 'Data Analyst'}",ACCEPT_70_TO_100
1020821,"['Internship Trainee', 'Information Technology And Services Consultant', 'Communications Assistant', 'Communications and Information Officer', 'Administrative Officer', 'Administrative Associate', 'Operations Associate', 'Resource Mobilization and Communication Officer ', 'Communications Intern GEMS/Water/WWQA']",0.303520321846008,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'Divisional Procurement Officer'}",REJECT_50_TO_70
1020654,"['CUSTOMER TRANSACTION OFFICER', 'SME CREDIT AND RISK ANALYST', 'PORTFOLIO ANALYST(Team Lead)', 'Credit Risk Manager', 'Credit Underwriting Manager ', 'Supervisory Director ', 'MD (Credit and Collections)']",0.6134614944458,"{'data': {'extra': None, 'state': 'Haryana', 'country': 'IN'}, 'most_recent_title': 'Medical Representative'}",ACCEPT_70_TO_100
1020735,['business development manager'],0.29092985391616805,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Personal Banker ( Customer Relationship Manager/Direct Sales Executive)'}",REJECT_50_TO_70
1020781,"['Child Sponsorship Project Coordinator ', 'Orphans and Vulnerable Children and Community Home Based Care Coordinator ', 'Unit Manager', 'Unit Manager', 'Bancassurance Officer ', 'MSME Business Banker ']",0.30662965774536105,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Customer Support Team Lead'}",REJECT_50_TO_70
1014178,"['Intern', 'Officer - Funds Transfer Department', 'Officer - Treasury Back Office ', 'Supervisor - Treasury Back Office ', 'Assistant Manager', 'HEAD - AML/CFT & TRANSACTION MONITORING', 'Project Manager', 'Project Manager & Business Analyst - Finance']",0.180797785520553,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Account Intern'}",REJECT_BOTTOM_20
1020909,"['Web Developer', 'Lead Software Engineer', 'IT Consultant', 'Front End Associate']",0.365153312683105,"{'data': {'extra': None, 'state': 'nairobi area', 'country': 'KE'}, 'most_recent_title': 'finance executive'}",REJECT_50_TO_70
1020938,"['Community Development Specialist / Consultant', 'Community Development Coordinator', 'Assistant Program Area Manager', 'Regional Manager and National Partnership Lead', 'Program Area Manager', 'Partnership Lead - Southern Africa']",0.46690133213996804,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web Developer'}",ACCEPT_70_TO_100
1021008,"['Personal Financial Consultant', 'Management Trainee', 'Manager Sales and Marketing', 'Projects and Business Development  Manager (East & Central Africa Region)', 'Business Development Manager', 'Projects and Business Development Manager - East Africa', 'Projects & Business Development Manager - Eastern Africa', 'General Manager - Ethiopia & Horn of Africa Countries', 'Africa Regional Head - Solar']",0.203690156340599,"{'data': {'extra': None, 'state': 'Bungoma', 'country': 'KE'}, 'most_recent_title': 'Android Developer'}",REJECT_20_TO_50
1020471,"['Sales Representative', 'Sales Consultant', 'Sales Manager', 'Country Sales Manager', 'Country Manager']",0.048572186380624,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accountant'}",REJECT_BOTTOM_20
1020675,"['Executive Trainee', 'Senior SME Credit Analyst', 'SME Credit Consultant', 'SME Credit Coordinator', 'MSME Risk Manager', 'Credit finance Consultant', 'Head, Risk Governance and Control']",0.672567963600158,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'director of companies'}",ACCEPT_70_TO_100
1020676,"['Molecular Biologist', 'Data Analyst', 'Konnect Manager']",0.23756867647171,"{'data': {'extra': None, 'state': 'Federal Capital Territory', 'country': 'NG'}, 'most_recent_title': 'Junior Graphic Designer'}",ACCEPT_70_TO_100
1020677,"['Account Officer/Credit Analyst', 'Supervisor, Credit Risk Analyst', 'Team Lead,Risk Management & Internal Control ', 'Team Lead, Risk and Compliance Specialist', 'Senior, Risk and compliance officer']",0.45789164304733204,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Sales and Administration intern'}",REJECT_50_TO_70
1020682,"['Actuarial Intern', 'Actuarial Analyst', 'Actuarial Consultant']",0.195118650794029,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'In House Recruiter and Staff Co-ordinator'}",REJECT_50_TO_70
1020694,"['Fullstack Web Developer', 'Frontend developer(contract)', 'Full stack Developer- Tech Lead', 'Senior Full Stack Engineer']",0.5730790495872491,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Part time Financial advisor'}",ACCEPT_70_TO_100
1020701,"['quality control specialist', 'production coordinator', 'aws sysops administrator']",0.12946693599224002,"{'data': {'extra': None, 'state': 'Tamil Nadu', 'country': 'IN'}, 'most_recent_title': 'Production Planning Engineer'}",REJECT_20_TO_50
1020703,"['senior web application developer', 'web application developer', 'assistant web master and web developer', 'web developer', 'php web developer', 'experienced web applications developer, web analytics specialist, google analytics certified']",0.108673334121704,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': None}",REJECT_BOTTOM_20
1020687,"['Individual Contractor/ Consultant', 'IT Project Manager -Agora ERP Project ', 'Project Manager - Pasha Digital Project ', 'Senior Project Manager - Digital Literacy Project(Kenya)', 'Technical Support Specialist (Kenya)', 'Customer Liason s & Innovation Lead', 'Sales Data Analyst (Consultancy) ']",0.368502348661422,"{'data': {'extra': None, 'state': None, 'country': 'NE'}, 'most_recent_title': None}",REJECT_20_TO_50
