id,status,application_stage,job_id
1020752,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000021
1022060,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1022059,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000186
1022947,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000142
1022948,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000157
1022062,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1022063,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000186
1022949,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000157
1022899,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1004
1020757,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1022950,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1022951,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000157
1020760,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000174
1022067,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1004
1022952,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000157
1022953,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000191
1022068,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000167
1020763,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000171
1020764,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000107
1022070,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000187
1022956,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1022072,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000184
1022957,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000193
1020769,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000174
1022074,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000187
1022959,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000181
1022076,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000187
1022958,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000180
1022077,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000187
1020772,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000174
1022078,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000187
1020773,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000174
1022079,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000187
1022961,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000191
1022962,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000193
1020776,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000174
1022964,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000148
1020779,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1022966,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000193
1020781,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000169
1022084,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1022968,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020783,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000174
1022085,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1022969,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1018927,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1018899,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000166
1021840,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000185
1020785,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1021841,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1103
1021855,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000102
1021844,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1021871,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000186
1021875,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000190
1022970,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1021120,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000169
1021103,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1021145,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021174,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1020791,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000161
1021181,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021224,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021112,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000183
1021073,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1021106,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020793,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1021072,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1021081,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1021125,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000129
1021122,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000129
1021129,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000129
1020792,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1021113,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1021151,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000177
1021142,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000147
1021110,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020796,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000182
1020797,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000183
1021147,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021146,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1020798,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000184
1022972,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000180
1020799,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
1021197,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000162
1020801,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1021155,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021198,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1021154,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021183,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021247,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000102
1020803,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1021253,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1021199,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1021035,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020805,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000107
1021206,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000095
1021054,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000151
1021029,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000185
1020806,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000107
1021048,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000180
1021065,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020807,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1018885,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1018936,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1020809,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000170
1021916,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000190
1020810,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1103
1021937,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000188
1021945,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000190
1021924,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
1022974,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1020811,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000170
1021911,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000190
1021922,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1020812,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1021932,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1021923,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000094
1020813,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000109
1020814,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_INTERVIEWING,1000170
1021925,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
21395,ADMIN_APPLICATION_STATUS_SUCCESS,NEXT_APPLICATION_STAGE_PROBATION_PASSED,700
1020816,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000139
1021951,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000190
1021977,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
1021978,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
1021965,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
1020817,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000181
1020818,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000107
1021975,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1020819,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000109
1010858,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000119
1020820,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1018911,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1022001,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1018879,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1020823,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1020824,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1003
1018876,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000151
1018881,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1018897,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000166
1020826,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1018888,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000171
1018901,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000166
1020827,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000170
1020828,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1020829,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1003
1021993,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000181
1022975,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1020830,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1004
1022976,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000192
1022087,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
1020523,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000118
1020535,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1020555,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000182
1020520,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000173
1020530,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000185
1020538,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000175
1020585,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1020541,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000181
1022978,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000181
1022979,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000192
1022980,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000180
1019446,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000161
1022981,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000189
1019488,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000167
1019455,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000169
1019467,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000171
1019483,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000151
1022982,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1022983,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1022984,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1022985,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000190
1022089,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1022987,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1022988,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1019764,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000177
1019672,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1010915,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000119
1022090,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000109
1020838,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1022093,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1022989,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000166
1020638,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000185
1022092,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000167
1022991,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1022990,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000166
1022992,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1022095,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_INTERVIEWING,1000190
1022993,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000189
1022994,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1022096,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000190
1022995,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1022996,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000168
1010924,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000119
1022098,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_INTERVIEWING,1000190
1022997,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000181
1020842,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000176
1020841,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000177
1022998,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1003
1022999,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000131
1010928,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000119
1020844,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000177
1020847,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000177
1023000,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1103
1023002,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1023001,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000191
1020852,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000185
1020853,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000175
1023003,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000186
1023004,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1023005,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000189
1020855,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1020857,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000173
1022106,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000118
1020858,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1020859,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000168
1022108,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
1023008,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1022109,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000186
1022110,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000128
1020862,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
1023010,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1004
1020864,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1023011,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1103
1023012,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000162
1023013,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020866,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1022111,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1023014,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000169
1020868,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000185
1020869,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000177
1022112,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1023015,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000161
1023016,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000140
1022113,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000188
1020871,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000182
1020872,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000182
1023017,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000192
1022114,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000183
1023018,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000187
1020875,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SCREENING,1000175
1022116,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000180
1020877,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000168
1020878,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000179
1023020,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1003
1022500,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000183
1022493,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000193
1020880,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
